[Thu May 17 18:44:36.601900 2018] [:error] [pid 25277] [client 127.0.0.1:35204] PHP  44. Illuminate\\Routing\\Pipeline->Illuminate\\Routing\\{closure}() /var/www/blog/vendor/laravel/framework/src/Illuminate/Routing/Middleware/SubstituteBindings.php:41, referer: http://blog.demo/public/login
[Thu May 17 18:44:36.601908 2018] [:error] [pid 25277] [client 127.0.0.1:35204] PHP  45. Illuminate\\Routing\\Router->Illuminate\\Routing\\{closure}() /var/www/blog/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:30, referer: http://blog.demo/public/login
[Thu May 17 18:44:36.601917 2018] [:error] [pid 25277] [client 127.0.0.1:35204] PHP  46. Illuminate\\Routing\\Router->prepareResponse() /var/www/blog/vendor/laravel/framework/src/Illuminate/Routing/Router.php:573, referer: http://blog.demo/public/login
[Thu May 17 18:44:36.601925 2018] [:error] [pid 25277] [client 127.0.0.1:35204] PHP  47. Symfony\\Component\\HttpFoundation\\Response->__construct() /var/www/blog/vendor/laravel/framework/src/Illuminate/Routing/Router.php:615, referer: http://blog.demo/public/login
[Thu May 17 18:44:36.601934 2018] [:error] [pid 25277] [client 127.0.0.1:35204] PHP  48. Illuminate\\Http\\Response->setContent() /var/www/blog/vendor/symfony/http-foundation/Response.php:201, referer: http://blog.demo/public/login
[Thu May 17 18:44:36.601942 2018] [:error] [pid 25277] [client 127.0.0.1:35204] PHP  49. Illuminate\\View\\View->render() /var/www/blog/vendor/laravel/framework/src/Illuminate/Http/Response.php:38, referer: http://blog.demo/public/login
[Thu May 17 18:44:36.601951 2018] [:error] [pid 25277] [client 127.0.0.1:35204] PHP  50. Illuminate\\View\\View->renderContents() /var/www/blog/vendor/laravel/framework/src/Illuminate/View/View.php:85, referer: http://blog.demo/public/login
[Thu May 17 18:44:36.601960 2018] [:error] [pid 25277] [client 127.0.0.1:35204] PHP  51. Illuminate\\View\\View->getContents() /var/www/blog/vendor/laravel/framework/src/Illuminate/View/View.php:120, referer: http://blog.demo/public/login
[Thu May 17 18:44:36.601972 2018] [:error] [pid 25277] [client 127.0.0.1:35204] PHP  52. Illuminate\\View\\Engines\\CompilerEngine->get() /var/www/blog/vendor/laravel/framework/src/Illuminate/View/View.php:137, referer: http://blog.demo/public/login
[Thu May 17 18:44:36.601981 2018] [:error] [pid 25277] [client 127.0.0.1:35204] PHP  53. Illuminate\\View\\Engines\\PhpEngine->evaluatePath() /var/www/blog/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:59, referer: http://blog.demo/public/login
